player_id,latest_market_value,latest_transfer_date,latest_fee,from_club,to_club
484743,400000,2024-06-30,End of loan,21688,969
484888,2200000,2023-07-06,free transfer,750,618
484988,400000,2021-08-20,€500k,1421,415
485424,8000000,2023-09-05,€3.50m,180,3057
485583,4500000,2024-05-31,End of loan,512,543
485584,900000,2024-02-01,€1.00m,610,317
485585,30000000,2024-06-30,End of loan,16,631
485706,10000000,2022-08-09,€35.00m,1082,29
485747,400000,2022-07-01,free transfer,4795,2036
485960,2500000,2021-07-01,€1.75m,273,3911
485963,10000000,2023-06-30,End of loan,368,244
485965,3500000,2024-06-30,End of loan,995,82
486031,22000000,2021-07-01,€24.50m,79,430
486039,2000000,2023-01-18,€2.00m,58,1184
486046,11000000,2024-07-01,€10.00m,1184,23826
486049,28000000,2023-08-24,€60.00m,273,281
486051,2000000,2024-06-30,End of loan,601,58
486053,200000,2022-01-21,€200k,58,601
486054,300000,2023-07-01,free transfer,30857,41274
486057,300000,2023-07-07,free transfer,2441,500
486111,100000,2020-12-31,End of loan,804,13726
486144,250000,2023-07-01,,39341,1003
486210,1000000,2024-02-09,free transfer,78435,6621
486604,5000000,2024-06-30,End of loan,122,9252
486605,400000,2023-07-03,?,62,377
486608,200000,2023-08-30,free transfer,941,7087
486618,200000,2022-12-31,End of loan,8541,814
486624,11000000,2023-09-04,€8.50m,1025,28844
486628,200000,2023-07-04,?,1321,697
486748,300000,2024-06-30,End of loan,715,6483
486788,225000,2023-01-26,€32k,6483,1897
487114,100000,2021-01-19,free transfer,3692,1058
487167,400000,2024-06-30,End of loan,2425,255
487357,100000,2022-07-01,?,6541,450
487465,2500000,2019-08-02,€17.90m,398,543
487469,30000000,2022-07-01,€41.50m,720,583
487474,15000000,2024-07-01,€10.00m,610,720
487850,600000,2023-01-19,€600k,355,35
487969,80000000,2023-09-01,€95.00m,24,583
488052,1300000,2024-06-30,End of loan,1047,14
488296,275000,2023-07-26,€250k,200,1455
488362,25000000,2022-07-01,,9250,631
488626,1200000,2023-06-30,End of loan,1536,331
488755,2000000,2023-08-06,€3.00m,35,610
488784,3500000,2022-07-01,€510k,2778,607
488785,1500000,2024-07-01,,2778,515
488869,75000,2022-07-01,,14816,1321
488872,150000,2023-07-01,free transfer,6483,1897
488935,1800000,2024-01-26,€3.00m,1101,1148
488996,800000,2024-06-30,End of loan,23,1005
489463,2000000,2021-07-19,€5.40m,3958,371
489854,450000,2024-01-19,€250k,7087,88
490384,10000000,2024-07-01,€8.00m,506,252
490417,3000000,2023-07-01,€500k,347,1420
490423,3500000,2024-06-30,End of loan,41,409
490426,18000000,2021-01-21,€16.70m,2282,162
490606,800000,2024-12-31,End of loan,1092,631
490609,100000,2021-07-01,,851,39
490621,700000,2023-01-10,free transfer,9961,653
490760,300000,2023-07-07,?,5817,3268
490967,1500000,2024-07-01,€400k,2844,369
491039,3000000,2021-06-30,End of loan,223,419
491296,9000000,2024-05-31,End of loan,3008,1132
491298,1200000,2022-07-01,€750k,3508,2727
491616,3300000,2024-06-30,End of loan,10484,1095
491693,6000000,2022-07-29,€8.00m,13,410
491737,2000000,2023-01-14,?,512,2282
491966,500000,2024-06-30,End of loan,3209,449
492319,1000000,2022-07-05,€648k,41101,336
492634,400000,2023-07-01,free transfer,91,3948
492715,50000,2021-02-01,free transfer,50393,828
493003,10000000,2024-01-30,€8.00m,1184,873
493513,800000,2022-07-01,,9249,11
493758,750000,2022-07-01,€530k,5546,62
493763,200000,2020-08-18,?,2598,5546
494177,700000,2023-08-03,End of loan,1421,195
494236,4300000,2023-07-12,€1.90m,26,3524
494880,8000000,2022-06-30,End of loan,3709,1050
495621,5000000,2023-07-25,€4.00m,418,1108
495629,200000,2020-07-01,,6182,1049
495666,30000000,2022-06-30,End of loan,244,11
495667,3000000,2023-01-16,€400k,417,1047
495669,350000,2023-06-30,End of loan,3892,10004
496094,35000000,2022-07-01,€30.00m,409,16
496268,1000000,2021-07-31,€3.20m,861,1023
496652,800000,2023-07-05,€350k,1519,903
496656,800000,2022-01-01,€1.53m,9598,371
496660,450000,2024-05-31,End of loan,987,164
496745,12000000,2024-06-30,End of loan,800,3522
496857,2000000,2022-01-14,€7.00m,26,1082
497175,1000000,2024-06-30,End of loan,10718,332
497291,17000000,2023-09-01,€10.00m,1025,703
497816,550000,2024-01-01,?,1443,377
498237,12000000,2024-06-30,End of loan,683,720
498529,5000000,2024-06-30,End of loan,367,36
498688,200000,2019-07-01,?,7136,32041
499324,25000,2022-01-28,?,5299,1277
499574,250000,2022-01-30,End of loan,7805,5546
499758,7000000,2023-07-03,€7.75m,501,2282
499759,3200000,2023-09-01,€2.50m,687,865
499859,900000,2022-01-12,€1.10m,2761,238
500051,100000,2023-07-18,free transfer,6483,8541
500053,1200000,2023-06-30,End of loan,1322,941
500054,8000000,2024-06-30,End of loan,533,294
500055,200000,2024-06-30,End of loan,8541,1897
500067,6000000,2024-07-01,,2410,515
500091,50000,2018-07-01,,4521,114
500308,300000,2024-07-01,,697,515
500689,4500000,2023-06-30,End of loan,995,417
501049,800000,2024-01-27,€650k,1011,35
501418,5000000,2023-07-01,free transfer,714,368
501569,600000,2024-02-13,free transfer,3641,443
501629,300000,2022-08-15,€300k,1044,195
501710,250000,2023-03-14,?,1274,3837
501737,125000,2023-07-01,,10330,294
501818,100000,2021-08-01,?,13025,23184
501821,200000,2022-08-05,?,3837,23184
501989,200000,2020-01-13,?,2038,2761
502074,250000,2023-07-01,free transfer,9262,7378
502239,5000000,2021-07-04,€5.00m,3057,1096
502245,650000,2022-07-01,free transfer,3508,601
502247,3000000,2023-07-08,€3.50m,2727,58
502261,25000,2022-07-01,,10666,3948
502298,1500000,2023-07-05,?,2282,968
502302,1000000,2019-01-01,,30857,58
502452,100000,2022-07-01,?,24394,475
502558,900000,2023-01-26,€1.00m,1058,501
502670,15000000,2022-07-01,€13.30m,11344,6195
502722,700000,2020-08-01,,37024,409
502821,4500000,2023-08-31,€4.00m,26,1025
502907,100000,2023-01-19,free transfer,8995,1057
503075,9000000,2024-01-02,€8.50m,276,800
503160,3500000,2024-06-30,End of loan,48,39
503162,800000,2024-06-30,End of loan,42,1096
503258,450000,2024-03-30,?,2761,1058
503432,200000,2021-01-21,?,697,450
503482,60000000,2023-07-18,€50.00m,6195,27
503640,1800000,2024-06-30,End of loan,170,234
503680,8000000,2022-07-10,€20.00m,31,703
503688,1000000,2024-05-31,End of loan,3455,1181
503731,150000,2024-07-01,,1039,515
503733,40000000,2023-01-29,€45.60m,29,762
503743,2800000,2024-02-01,€9.40m,641,405
503770,30000000,2023-08-30,€30.00m,11,162
503865,300000,2023-01-25,?,5776,1092
503866,1500000,2022-08-15,€3.30m,678,501
503871,3500000,2022-01-30,€3.90m,206,252
503881,8500000,2023-06-30,End of loan,5,82
503883,500000,2023-07-01,free transfer,2282,1096
503963,200000,2021-12-31,End of loan,1496,6038
503966,200000,2020-08-01,,6038,2311
503975,1500000,2024-05-31,End of loan,1039,543
503977,22000000,2024-07-01,€23.00m,281,180
503981,25000000,2023-08-08,€37.20m,180,762
503987,15000000,2023-01-20,€35.00m,383,631
503990,300000,2022-07-01,€465k,641,2288
503991,18000000,2023-08-04,€20.00m,1049,5
504072,2000000,2023-01-01,,10330,294
504073,2500000,2023-06-30,End of loan,533,336
504075,350000,2023-07-01,free transfer,10330,3268
504087,5000000,2023-06-30,End of loan,2424,294
504090,3000000,2024-06-30,End of loan,371,294
504107,500000,2024-01-16,€300k,7154,10586
504153,2000000,2021-01-01,€1.80m,40058,18
504189,1300000,2023-07-05,€1.50m,1058,62
504209,6000000,2021-08-09,€6.00m,4284,607
504215,18000000,2024-06-30,End of loan,703,16
504245,125000,2022-11-30,End of loan,17938,1059
504503,800000,2023-07-01,free transfer,3325,2420
504601,250000,2024-06-30,End of loan,4000,88
504809,275000,2024-07-01,free transfer,1322,715
504849,2500000,2022-06-30,End of loan,3948,1237
505194,6000000,2024-05-31,End of loan,641,1003
505219,7000000,2022-09-01,€10.40m,985,29
505324,800000,2024-01-30,?,599,80
505653,13000000,2024-06-30,End of loan,124,543
505673,3000000,2024-06-30,End of loan,142,13
505674,10000000,2023-08-17,€5.00m,13,367
506189,9000000,2024-05-31,End of loan,180,379
506248,4000000,2022-08-08,€4.50m,1533,714
506470,1500000,2024-05-31,End of loan,603,703
506658,225000,2023-07-06,?,5546,1496
506659,175000,2023-07-01,?,6541,450
507309,100000,2022-08-01,?,9987,1057
507310,1000000,2021-08-25,€500k,1091,195
507341,15000000,2023-08-31,€15.00m,452,273
507344,3000000,2023-07-01,free transfer,260,969
507345,2000000,2024-07-01,€2.00m,257,79
507486,1100000,2020-10-04,€6.40m,260,130
508371,2000000,2022-07-01,€2.85m,195,6574
508639,2500000,2024-06-30,End of loan,317,610
509022,5000000,2022-06-30,End of loan,8970,506
509246,150000,2024-01-26,?,43,2578
509463,450000,2023-01-16,free transfer,8606,48325
509893,25000,2021-08-09,?,8023,28844
509897,2000000,2023-08-21,€11.50m,9840,1114
509911,100000,2018-07-01,,34188,1114
510396,250000,2019-07-01,,11610,472
511021,2000000,2024-07-01,,1532,515
511119,50000,2017-07-01,,29206,19771
511802,500000,2022-07-01,?,1123,903
511813,700000,2024-07-01,End of loan,25643,10331
512352,250000,2023-07-01,free transfer,87,269
512354,2500000,2024-06-30,End of loan,54189,873
512385,17000000,2024-07-01,€23.40m,399,989
512913,5000000,2022-07-01,€4.21m,2995,720
513031,475000,2020-07-21,End of loan,13222,237
513245,28000000,2023-08-29,€30.00m,24,6195
513295,700000,2022-09-06,€1.20m,2761,3508
513970,8000000,2024-06-30,End of loan,472,131
514299,250000,2024-01-01,,14596,515
514894,250000,2024-06-30,End of loan,5776,1177
515017,2500000,2023-07-01,free transfer,2778,3
515624,450000,2024-06-30,End of loan,1268,167
516716,35000000,2022-07-20,€46.90m,416,506
516822,250000,2024-12-31,End of loan,218,422
517126,200000,2023-07-01,?,28596,1897
517376,1500000,2022-07-01,free transfer,126,3840
517705,125000,2024-02-02,free transfer,2503,7211
517753,800000,2019-07-01,free transfer,13702,367
517894,25000000,2023-07-01,€50.00m,13,543
518451,225000,2023-07-28,free transfer,10507,3625
518505,6000000,2024-07-01,€5.00m,89,79
518723,700000,2022-02-18,€150k,2740,7154
519184,4000000,2022-06-30,End of loan,4441,409
520392,7000000,2022-01-27,€7.60m,614,1114
520468,5500000,2024-07-10,free transfer,167,10010
520624,30000000,2022-01-30,€42.10m,1041,762
520815,2600000,2024-06-30,End of loan,6890,683
520840,800000,2022-07-01,free transfer,4032,237
521407,6000000,2024-06-30,End of loan,8970,6195
521964,6000000,2022-08-29,€8.80m,33,5
521966,125000,2023-07-01,€60k,48325,475
522681,900000,2024-07-01,€1.50m,416,1047
522784,15000000,2023-07-21,€15.00m,40058,398
523318,9000000,2023-08-28,€12.00m,200,940
523506,175000,2018-12-31,End of loan,7975,1897
523507,350000,2021-07-01,?,1897,814
523509,275000,2023-07-01,?,1322,1496
523977,500000,2024-06-30,End of loan,13222,940
524010,3000000,2023-07-01,free transfer,621,410
524285,5000000,2021-08-06,€2.00m,44,18
524315,4000000,2022-07-01,€3.45m,2423,336
524537,250000,2022-07-01,free transfer,986,355
524860,900000,2022-07-16,€2.50m,2861,54189
524925,2500000,2024-02-01,€3.20m,200,969
525140,500000,2023-07-16,free transfer,527,28643
525287,5000000,2024-06-30,End of loan,141,931
525299,6000000,2022-08-05,€4.00m,418,12321
525578,800000,2021-07-28,€1.00m,16486,367
525704,18000000,2025-06-30,End of loan,398,506
526361,275000,2024-03-05,,515,987
526466,250000,2023-01-01,€100k,117,35
526845,350000,2021-07-01,,245,60
527026,50000,2020-07-31,?,10789,4294
527248,25000,2024-05-31,End of loan,3021,903
527276,750000,2023-01-01,,245,60
527698,3000000,2024-06-30,End of loan,367,366
527966,1500000,2023-08-26,€500k,5358,367
528181,100000,2022-06-30,End of loan,30066,130
528402,400000,2023-12-31,End of loan,7945,7154
528414,175000,2021-07-01,free transfer,88,6112
528833,3000000,2021-08-05,€3.00m,23826,410
528892,600000,2023-01-19,?,9249,677
529548,300000,2021-06-30,End of loan,28893,5689
529730,525000,2023-01-31,?,3345,3268
530032,50000,2020-10-05,€80k,31843,8024
530173,1500000,2024-07-01,free transfer,2,2036
530258,450000,2024-06-30,End of loan,41274,1269
530527,75000,2022-07-01,,515,5544
531062,200000,2019-07-01,,11610,472
531065,800000,2023-07-20,€2.00m,3948,1025
531674,450000,2020-08-07,free transfer,404,1045
531840,75000,2024-01-01,free transfer,8036,465
531949,5000000,2022-09-01,€4.40m,826,995
532536,25000,2022-08-31,End of loan,3032,1519
532541,5000000,2024-05-31,End of loan,512,543
532775,5000000,2021-07-16,€3.00m,1041,417
532776,6000000,2021-08-26,€7.50m,415,15
532826,15000000,2024-06-30,End of loan,3709,985
532858,800000,2024-01-30,€100k,156,172
532900,350000,2022-07-04,free transfer,1085,8024
532905,700000,2023-06-30,End of loan,868,2832
532937,3600000,2023-06-30,End of loan,2239,252
532965,275000,2024-11-30,End of loan,2294,496
533092,200000,2023-08-30,free transfer,32018,9010
533158,475000,2020-07-30,free transfer,1199,3948
533295,8000000,2022-07-01,€5.00m,10,82
533354,50000,2020-09-01,,15944,1070
533568,3000000,2023-08-20,€1.00m,3938,1108
533662,12000000,2023-08-27,€21.55m,405,350
533738,25000000,2020-08-11,€27.00m,157,1082
534033,65000000,2023-07-01,€42.00m,1237,31
534379,200000,2020-08-27,free transfer,8519,472
534536,175000,2024-01-31,free transfer,3692,2817
534568,450000,2023-06-30,End of loan,1496,62
535469,5500000,2022-06-30,End of loan,800,130
535551,1000000,2024-06-30,End of loan,1245,82
535834,5000000,2024-06-30,End of loan,1096,162
535955,15000000,2024-06-30,End of loan,703,11
535959,200000,2022-07-15,€470k,10330,370
536482,10000000,2023-07-01,€6.50m,583,24
536508,5000000,2023-08-31,free transfer,698,1132
536835,13000000,2023-05-31,End of loan,289,985
537127,1200000,2022-07-01,free transfer,1160,969
537171,300000,2022-07-14,?,2655,9439
537382,15000000,2023-06-30,End of loan,368,148
537598,25000000,2022-07-01,€35.00m,720,11
537611,50000,2023-06-30,End of loan,9197,589
537860,40000000,2023-01-15,€70.00m,660,631
538079,75000,2024-06-30,End of loan,4033,398
538670,200000,2020-12-31,End of loan,3692,687
538810,1000000,2023-01-31,€1.50m,11000,2687
538874,20000000,2023-07-01,€22.50m,1158,417
538964,1100000,2022-07-01,€2.50m,798,415
538971,5500000,2023-01-31,€12.00m,79,873
538977,16000000,2023-01-14,€34.00m,533,399
538994,350000,2023-01-23,?,9267,289
538996,9000000,2022-08-17,€16.00m,27,368
538998,5000000,2023-09-01,€1.00m,583,289
539134,3000000,2024-06-30,End of loan,2919,5
539197,550000,2023-06-30,End of loan,1897,197
539662,200000,2022-08-19,?,76,3837
539665,600000,2024-06-30,End of loan,1304,383
539698,350000,2022-07-01,?,5546,1897
540068,125000,2024-06-30,End of loan,39807,3840
540333,2000000,2024-01-31,€1.00m,202,276
540536,1200000,2024-01-01,€600k,1176,1108
540664,4000000,2023-08-08,€10.00m,40,667
540941,15000000,2022-08-10,€15.00m,1038,1148
541231,7000000,2024-06-30,End of loan,39,31
541537,1000000,2021-07-09,€2.10m,12388,141
541555,1200000,2023-07-07,€1.20m,1532,366
541621,300000,2024-06-30,End of loan,2464,10718
542697,3000000,2024-06-30,End of loan,3,1184
543051,4000000,2024-06-30,End of loan,3911,417
543387,15000000,2022-07-11,€22.60m,826,873
543499,40000000,2023-08-27,€43.00m,610,379
543537,500000,2022-07-01,,17686,1244
543726,350000,2024-06-30,End of loan,404,9267
543736,1200000,2024-06-30,End of loan,12423,416
543771,12000000,2023-07-01,€10.00m,749,46
544148,4000000,2023-07-14,€10.50m,197,18
544149,4000000,2024-01-31,€4.00m,416,62
544784,2500000,2020-08-30,€4.00m,2423,720
545332,2700000,2023-07-01,€2.70m,190,89
545550,350000,2023-07-01,?,12388,1467
545647,1200000,2024-06-30,End of loan,1531,940
546213,2000000,2020-06-30,End of loan,601,24
546543,55000000,2022-07-01,€85.00m,294,31
546825,400000,2024-06-30,End of loan,1322,999
546926,750000,2023-07-01,free transfer,1435,607
547248,50000,2021-07-01,,12853,11972
547924,250000,2023-07-07,?,2671,5551
547985,10000000,2023-07-14,€10.00m,749,430
548028,400000,2023-07-01,free transfer,5379,144
548031,3000000,2024-06-30,End of loan,26,141
548188,2000000,2024-06-30,End of loan,142,13
548193,800000,2021-07-01,,30857,58
548254,200000,2021-07-01,,24394,3057
548270,400000,2021-06-30,End of loan,20664,11282
548348,450000,2021-07-01,,245,60
548729,10000000,2023-07-19,€18.60m,26,1132
549027,2500000,2024-06-30,End of loan,2424,10330
549039,400000,2023-07-05,€300k,2420,5546
549041,300000,2024-06-30,End of loan,7179,75337
549354,800000,2024-07-01,,465,515
549566,175000,2024-05-08,End of loan,1519,2578
549982,50000,2021-01-01,free transfer,8936,8372
550106,4800000,2024-06-30,End of loan,749,398
550108,900000,2021-07-01,,11997,12
550549,2000000,2023-01-24,€2.00m,294,232
550550,50000000,2024-01-01,€65.00m,294,583
550580,1500000,2023-07-01,?,8457,269
550829,1800000,2023-08-15,€5.00m,985,15
550957,750000,2024-05-31,End of loan,465,371
551505,2500000,2023-07-01,free transfer,2727,969
551932,150000,2022-07-12,?,157,52563
551981,275000,2022-07-01,,68780,10330
552036,200000,2024-06-30,End of loan,5225,941
552055,750000,2023-01-04,€1.00m,5546,62
552057,20000000,2022-07-01,€13.00m,197,15
552059,100000,2024-02-06,€240k,41110,6541
552425,50000,2019-07-01,,8516,331
552472,1400000,2022-07-02,€1.29m,4083,130
552955,4000000,2022-07-29,€6.00m,3711,234
553072,200000,2024-04-03,free transfer,8995,1057
553757,400000,2024-06-30,End of loan,2446,252
553875,40000000,2023-07-01,€40.00m,336,148
554277,500000,2023-06-30,End of loan,22431,2118
554284,5000000,2024-06-30,End of loan,499,1237
554287,50000,2023-07-21,free transfer,10891,6456
554365,200000,2023-07-01,€70k,990,2759
554393,500000,2021-07-01,€700k,6418,41274
554903,16000000,2023-07-26,€14.50m,11831,252
554972,500000,2022-06-30,End of loan,6456,238
554975,400000,2022-06-30,End of loan,3291,324
555057,300000,2024-06-30,End of loan,6456,238
555074,500000,2024-06-30,End of loan,28893,12124
555076,15000000,2024-01-31,End of loan,1158,989
555112,150000,2023-07-01,?,6107,22431
555143,15000000,2023-08-19,€13.00m,121,681
555500,400000,2023-07-01,,8516,331
555719,650000,2023-08-10,?,24,9010
555820,3500000,2023-09-01,€3.00m,641,410
556385,25000000,2023-06-30,End of loan,410,148
556865,1800000,2023-07-06,?,750,290
557147,3000000,2023-01-31,€2.80m,2448,714
557149,22000000,2023-07-08,€22.00m,237,583
557407,2300000,2020-11-10,,8817,610
557459,30000000,2023-08-08,€40.00m,82,148
557612,3000000,2022-07-25,€11.50m,40,180
557613,10000000,2024-01-26,€10.00m,995,244
558473,250000,2021-01-06,?,7805,1897
558727,775000,2024-06-30,End of loan,152,968
559130,1200000,2024-05-31,End of loan,2288,762
559263,14000000,2024-05-31,End of loan,3008,31
559328,8000000,2023-07-22,€13.00m,122,667
559330,400000,2024-06-30,End of loan,404,9249
559794,3500000,2022-07-09,?,148,289
559979,150000,2022-07-01,,8880,1108
560483,1800000,2023-06-30,End of loan,1531,367
560593,1400000,2019-09-02,€4.00m,30929,417
561613,150000,2021-07-01,,10773,714
561647,500000,2024-06-30,End of loan,2300,23
562049,300000,2021-07-01,,11997,12
562742,1500000,2024-06-30,End of loan,2497,237
